date,rainfall_mm,temperature_C,discharge
2015-02-20,0.10683508,24.785583,154.63
2015-02-21,0.08919099,24.734375,157.26
2015-02-22,0.0042118747,25.351105,159.09
2015-02-23,0.00041737274,25.538208,152.96
2015-02-24,1.1219697e-06,25.934998,157.26
2015-02-25,0.0,26.153564,151.75
2015-02-26,0.00013575834,26.427246,152.96
2015-02-27,0.0036306942,26.25592,152.96
2015-02-28,0.022486517,26.359772,151.75
2015-03-01,0.69384634,24.871857,151.16
2015-03-02,4.985506,23.187805,154.63
2015-03-03,1.2726638,24.440948,157.26
2015-03-04,1.1936512,23.892334,168.29
2015-03-05,0.030529918,23.850952,154.63
2015-03-06,0.040820625,24.295288,154.63
2015-03-07,0.032366585,24.864075,152.96
2015-03-08,0.02602409,25.809692,151.16
2015-03-09,0.6350192,26.194397,154.63
2015-03-10,0.5052241,26.700012,152.96
2015-03-11,0.12242934,27.21347,151.16
2015-03-12,0.070702046,27.08789,151.75
2015-03-13,0.15323864,27.36139,152.96
2015-03-14,0.39864597,27.20282,149.72
2015-03-15,0.32407984,27.003326,149.72
2015-03-16,0.1549474,26.588074,147.87
2015-03-17,0.07602018,27.637634,146.69
2015-03-18,0.38185793,27.101746,149.72
2015-03-19,0.04020915,26.78128,146.69
2015-03-20,0.008369895,27.311523,149.72
2015-03-21,0.0026545806,27.600525,151.16
2015-03-22,0.00077415915,28.310059,147.87
2015-03-23,0.015198204,29.093079,146.69
2015-03-24,0.33788118,29.129456,149.72
2015-03-25,0.59771264,28.912384,151.16
2015-03-26,0.16758303,28.866333,152.96
2015-03-27,1.3761352,28.670532,152.96
2015-03-28,2.3623152,28.21405,149.72
2015-03-29,0.75962967,28.804169,149.72
2015-03-30,3.3189058,26.109467,146.69
2015-03-31,0.8944579,27.918518,151.16
2015-04-01,0.2410395,29.357666,152.96
2015-04-02,0.24272919,29.809021,149.72
2015-04-03,0.0005968879,30.631409,149.72
2015-04-04,0.11116477,30.629333,146.69
2015-04-05,0.48125547,30.027496,143.58
2015-04-06,0.7422413,29.659607,140.48
2015-04-07,4.067973,29.253235,140.48
2015-04-08,4.3617096,28.007874,137.65
2015-04-09,0.87698317,28.237122,137.65
2015-04-10,0.7465699,29.19049,140.48
2015-04-11,3.4695404,27.546204,140.48
2015-04-12,6.4824486,24.881256,143.58
2015-04-13,2.4635136,25.39087,146.69
2015-04-14,1.6144986,25.580566,152.96
2015-04-15,2.63661,25.823242,203.86
2015-04-16,0.90717095,27.285034,206.54
2015-04-17,1.1494299,27.890503,196.14
2015-04-18,0.01116472,30.046082,157.26
2015-04-19,0.011152378,31.518433,168.29
2015-04-20,0.3719554,31.846527,206.54
2015-04-21,0.48506007,32.040833,210.91
2015-04-22,0.749753,31.772156,206.54
2015-04-23,2.0847614,30.742126,206.54
2015-04-24,5.406062,28.164764,196.14
2015-04-25,6.3270164,26.938782,168.29
2015-04-26,4.60539,26.886566,177.67
2015-04-27,2.5688396,28.126617,157.26
2015-04-28,2.1587665,28.762634,157.26
2015-04-29,0.7099757,29.459381,154.63
2015-04-30,0.22130069,30.212646,168.29
2015-05-01,0.3399939,30.967285,182.78
2015-05-02,0.78529924,31.041565,168.29
2015-05-03,1.2643914,30.18518,157.26
2015-05-04,1.480006,29.575928,154.63
2015-05-05,1.2842458,30.061066,153.73
2015-05-06,0.9881761,30.671997,168.29
2015-05-07,0.35495758,31.088226,196.14
2015-05-08,0.17880383,31.9422,177.68
2015-05-09,0.3143535,32.02838,182.78
2015-05-10,1.0943469,31.386902,203.86
2015-05-11,1.574744,29.89093,196.14
2015-05-12,0.4314658,31.211243,209.97
2015-05-13,2.667879,30.624939,206.54
2015-05-14,2.4308631,30.868774,203.86
2015-05-15,6.919735,29.721802,196.14
2015-05-16,9.131154,28.624756,192.78
2015-05-17,0.85022193,29.934143,191.85
2015-05-18,0.3277756,31.52713,209.97
2015-05-19,0.17677532,32.61682,203.86
2015-05-20,0.11900734,33.393097,196.14
2015-05-21,0.027900023,34.099,168.29
2015-05-22,0.018985972,34.426605,157.26
2015-05-23,0.2100406,34.59793,153.73
2015-05-24,0.14736736,34.65326,191.85
2015-05-25,0.12260102,34.849426,168.29
2015-05-26,0.1775001,34.060364,159.09
2015-05-27,0.2720272,33.719666,157.26
2015-05-28,0.08105558,33.741974,159.09
2015-05-29,0.11571997,34.06201,164.63
2015-05-30,0.22103815,34.011047,168.29
2015-05-31,2.5617993,32.210876,161.72
2015-06-01,0.88224185,30.813354,159.09
2015-06-02,2.9880917,30.657166,161.72
2015-06-03,2.8912296,29.935303,168.29
2015-06-04,4.925836,29.890076,177.67
2015-06-05,8.038104,29.394348,168.29
2015-06-06,3.4340622,29.85733,192.78
2015-06-07,2.8673744,30.752594,182.78
2015-06-08,3.2235413,31.63507,209.97
2015-06-09,0.78798074,32.334015,284.02
2015-06-10,0.8552922,33.54065,375.44
2015-06-11,7.0297976,32.247833,529.09
2015-06-12,12.0424595,28.064087,577.75
2015-06-13,13.219805,28.329315,555.52
2015-06-14,16.388376,27.379913,453.35
2015-06-15,12.400928,27.686798,359.55
2015-06-16,9.713935,28.37967,375.44
2015-06-17,7.5587845,28.771545,431.47
2015-06-18,6.5577207,29.06897,544.98
2015-06-19,8.064238,29.013062,555.52
2015-06-20,15.669287,28.283508,756.32
2015-06-21,33.53731,27.052734,747.88
2015-06-22,31.311653,26.018433,577.75
2015-06-23,20.884268,26.643524,1097.98
2015-06-24,6.7503242,28.042358,1111.98
2015-06-25,6.1672873,28.121887,2047.63
2015-06-26,2.853702,28.494019,2531.97
2015-06-27,4.7582097,28.880524,2220.59
2015-06-28,7.48686,28.083893,1478.53
2015-06-29,10.709775,27.965637,1111.87
2015-06-30,12.212347,27.227722,855.16
2015-07-01,13.294219,27.001587,756.32
2015-07-02,11.459114,27.418823,754.97
2015-07-03,6.461502,28.386719,577.75
2015-07-04,3.2174537,29.163452,747.88
2015-07-05,7.3125153,29.684357,756.32
2015-07-06,6.4599376,29.008362,855.16
2015-07-07,13.311057,28.655151,855.16
2015-07-08,16.28897,27.390503,873.17
2015-07-09,25.035135,26.567352,844.94
2015-07-10,32.871174,25.727692,747.58
2015-07-11,14.611418,26.349121,754.97
2015-07-12,1.8515675,28.242584,1097.98
2015-07-13,7.737914,28.758423,3355.32
2015-07-14,5.502345,29.124695,3573.88
2015-07-15,12.6553335,28.511719,2531.97
2015-07-16,15.288212,27.664368,2776.19
2015-07-17,12.690613,27.41919,8397.41
2015-07-18,10.607785,27.281372,8436.45
2015-07-19,8.513415,27.372131,8811.7
2015-07-20,8.966757,27.328125,9794.64
2015-07-21,13.746746,27.414215,6521.68
2015-07-22,19.874067,26.898224,5336.09
2015-07-23,14.988169,26.559082,3453.64
2015-07-24,13.021651,27.027649,3237.91
2015-07-25,23.128483,26.654907,2191.78
2015-07-26,14.659811,27.103333,2438.4
2015-07-27,17.095144,27.20581,3237.91
2015-07-28,9.674979,27.603088,5930.29
2015-07-29,2.9843981,28.420319,8397.41
2015-07-30,6.2045445,28.172607,5283.32
2015-07-31,10.877137,27.668823,4213.43
2015-08-01,12.237723,27.094788,2870.44
2015-08-02,28.188269,26.71228,2491.78
2015-08-03,25.787947,25.858002,2531.97
2015-08-04,3.3740234,26.935211,3855.44
2015-08-05,0.4392007,26.791443,2973.88
2015-08-06,1.0191592,26.239685,12401.31
2015-08-07,2.1584468,27.374084,10396.7
2015-08-08,2.8340025,28.396698,6521.68
2015-08-09,5.016585,28.846436,3855.44
2015-08-10,10.443679,28.59436,3355.32
2015-08-11,9.4589815,28.136871,2182.82
2015-08-12,15.02056,27.392426,1365.56
2015-08-13,8.04418,27.674072,1569.36
2015-08-14,2.1930447,28.019379,1132.0
2015-08-15,9.821792,28.014801,1132.0
2015-08-16,19.92946,26.96817,1365.56
2015-08-17,13.474145,27.441284,1771.94
2015-08-18,9.3209915,27.676147,1945.03
2015-08-19,6.4562845,27.672638,1851.08
2015-08-20,1.9746408,27.889038,2531.97
2015-08-21,3.00055,28.013184,2491.78
2015-08-22,2.9615257,27.852966,2130.21
2015-08-23,6.610507,27.902985,1569.36
2015-08-24,8.783783,27.806427,1197.12
2015-08-25,10.312403,27.839752,1156.04
2015-08-26,17.409668,27.038727,1163.58
2015-08-27,22.33833,26.897858,1478.53
2015-08-28,13.106608,27.339386,2220.59
2015-08-29,9.310378,27.587616,5868.35
2015-08-30,13.613294,27.418884,5422.85
2015-08-31,15.875637,27.043762,8154.1
2015-09-01,8.845026,27.125671,159.09
2015-09-02,5.5486283,27.312439,161.72
2015-09-03,4.2776604,27.975555,168.29
2015-09-04,2.1855836,28.413818,177.67
2015-09-05,4.2668543,28.262207,168.29
2015-09-06,3.5368931,28.374268,192.78
2015-09-07,2.8642294,28.135742,182.78
2015-09-08,3.7420046,27.838104,209.97
2015-09-09,1.5442748,28.504578,284.02
2015-09-10,3.9147177,28.672272,375.44
2015-09-11,6.8161316,28.189209,529.09
2015-09-12,6.8493752,27.483276,577.75
2015-09-13,10.461597,27.361633,555.52
2015-09-14,18.001099,27.517609,453.35
2015-09-15,20.423258,26.717926,375.44
2015-09-16,25.317287,26.485535,431.47
2015-09-17,5.6742063,27.291687,544.98
2015-09-18,5.38514,28.227905,555.52
2015-09-19,18.989954,27.64212,756.32
2015-09-20,29.052855,26.012726,747.88
2015-09-21,9.469888,26.228027,577.75
2015-09-22,1.5011753,27.938507,1097.98
2015-09-23,1.5049081,28.443604,1111.87
2015-09-24,1.0787808,28.198334,2047.63
2015-09-25,0.5104076,28.456055,2047.63
2015-09-26,0.5606528,28.046509,2531.97
2015-09-27,0.50454867,27.840637,2220.59
2015-09-28,0.8503061,27.90622,1478.53
2015-09-29,0.32277614,28.154602,1111.87
2015-09-30,1.1293793,28.472656,855.16
2015-10-01,2.067007,28.4917,1156.04
2015-10-02,1.7822995,28.580322,1097.98
2015-10-03,2.4782944,28.322998,1156.04
2015-10-04,2.08232,27.888672,1111.87
2015-10-05,0.6792708,27.587524,1138.76
2015-10-06,1.5859929,27.310577,873.67
2015-10-07,6.5634484,26.87799,855.16
2015-10-08,1.5037862,27.478363,844.94
2015-10-09,0.8577728,27.525818,855.16
2015-10-10,0.018883875,27.872314,844.94
2015-10-11,0.05842994,28.054108,844.94
2015-10-12,0.23651011,27.520508,837.99
2015-10-13,0.5684011,27.463287,837.99
2015-10-14,1.0637047,27.1138,754.97
2015-10-15,0.89827925,26.806763,577.75
2015-10-16,0.6804309,26.987152,555.52
2015-10-17,0.41722465,27.159912,545.64
2015-10-18,0.22666147,27.2482,577.75
2015-10-19,0.09623807,27.34845,747.88
2015-10-20,0.08260166,27.373077,577.75
2015-10-21,0.104872756,27.33429,555.52
2015-10-22,0.21373075,27.179321,577.75
2015-10-23,0.11914309,27.26471,577.75
2015-10-24,0.15996933,26.669708,747.88
2015-10-25,0.03220502,26.218689,754.97
2015-10-26,0.0063178116,25.883972,747.88
2015-10-27,0.12710123,25.845215,837.99
2015-10-28,0.28252208,25.693817,837.99
2015-10-29,5.7373204,24.532318,754.97
2015-10-30,17.684061,23.24762,837.99
2015-10-31,5.6022534,23.83902,844.94
2015-11-01,4.479011,24.23993,844.94
2015-11-02,3.4163048,24.875885,837.94
2015-11-03,0.57471496,25.551666,754.97
2015-11-04,0.09172551,25.740662,754.97
2015-11-05,0.033461627,25.542542,754.97
2015-11-06,0.08246703,25.317444,754.97
2015-11-07,0.060874715,25.299896,754.97
2015-11-08,0.036685042,25.119202,747.88
2015-11-09,0.011973661,24.521729,754.97
2015-11-10,0.02328985,24.352142,754.97
2015-11-11,0.00020756442,24.306183,837.99
2015-11-12,0.00029395608,24.16687,754.97
2015-11-13,0.0,24.21399,747.88
2015-11-14,0.0,24.178864,747.88
2015-11-15,0.0,24.428802,577.75
2015-11-16,0.14404632,24.418274,577.75
2015-11-17,5.0060496,22.59021,555.52
2015-11-18,2.0557563,22.900269,545.64
2015-11-19,0.004492367,22.929321,545.64
2015-11-20,0.00052956975,22.98761,555.52
2015-11-21,5.1610605e-05,23.047485,747.88
2015-11-22,0.00038034774,23.130127,577.75
2015-11-23,0.000595766,23.21997,577.75
2015-11-24,0.0006473766,23.283142,555.52
2015-11-25,3.7025e-05,23.225372,538.98
2015-11-26,0.0021990607,23.158203,524.21
2015-11-27,0.010945938,23.613708,453.35
2015-11-28,0.028504765,23.985168,389.48
2015-11-29,0.0070684096,23.804321,380.48
2015-11-30,0.023993323,23.73706,380.48
2015-12-01,0.02088098,24.651886,453.35
2015-12-02,1.0716776,23.925812,380.48
2015-12-03,0.55208766,23.67163,380.48
2015-12-04,0.06501479,23.46701,359.55
2015-12-05,0.038518343,23.187561,333.49
2015-12-06,0.12810875,22.409485,299.48
2015-12-07,0.06577436,21.77118,299.48
2015-12-08,0.0057658027,21.28601,303.69
2015-12-09,0.0018669578,21.373352,299.48
2015-12-10,0.00023112577,22.016022,285.29
2015-12-11,0.081028655,23.201782,267.04
2015-12-12,0.07807339,24.346985,267.04
2015-12-13,1.4103856,24.09134,259.45
2015-12-14,3.8318086,22.744019,249.47
2015-12-15,0.85929984,21.214722,244.47
2015-12-16,1.293114,20.841278,249.47
2015-12-17,5.5017934,21.501556,209.97
2015-12-18,1.771854,20.707,209.97
2015-12-19,0.19623028,19.231934,206.54
2015-12-20,0.35456264,20.610413,206.54
2015-12-21,1.9564023,21.22647,203.86
2015-12-22,2.1879106,21.046783,203.86
2015-12-23,2.0547059,21.296783,206.54
2015-12-24,2.7857141,20.75058,206.45
2015-12-25,0.4015979,17.612213,206.54
2015-12-26,0.0,17.004578,200.0
2015-12-27,0.0,18.215393,200.0
2015-12-28,0.0,19.615265,192.78
2015-12-29,5.609849e-06,20.51242,192.78
2015-12-30,4.936667e-05,20.762207,192.78
2015-12-31,3.1415155e-05,21.077515,192.78
2016-01-01,0.0027005814,21.275238,177.67
2016-01-02,0.008231893,21.165283,161.72
2016-01-03,0.043453887,20.641968,161.72
2016-01-04,0.026682684,20.023804,157.26
2016-01-05,0.00438578,20.186554,153.73
2016-01-06,0.00069449923,20.653778,153.73
2016-01-07,0.004917593,20.942505,153.73
2016-01-08,0.0012554842,21.506714,149.72
2016-01-09,0.0,21.387299,140.48
2016-01-10,0.0059397086,20.476593,140.48
2016-01-11,0.0005789364,20.00763,140.48
2016-01-12,0.0041692397,19.944672,137.65
2016-01-13,0.0021294986,20.138,137.65
2016-01-14,0.00066645,20.750519,140.48
2016-01-15,0.0026254093,21.284332,140.48
2016-01-16,0.09144839,21.859772,140.48
2016-01-17,0.39920136,21.430023,140.48
2016-01-18,0.76907885,21.749939,137.65
2016-01-19,1.1298246,21.606598,133.03
2016-01-20,1.6827819,19.996643,133.03
2016-01-21,0.34964165,18.03189,133.03
2016-01-22,3.3659094e-06,17.490753,137.65
2016-01-23,3.3659094e-06,17.562012,137.65
2016-01-24,1.34636375e-05,18.170227,137.65
2016-01-25,0.00064288866,19.079407,137.65
2016-01-26,0.008501166,20.309753,140.48
2016-01-27,0.15886419,21.795776,140.48
2016-01-28,0.14859593,22.413818,140.48
2016-01-29,0.060240805,22.056305,146.52
2016-01-30,0.004787445,23.151337,140.48
2016-01-31,0.0009503084,24.006836,140.48
2016-02-01,0.012680503,24.159546,137.65
2016-02-02,0.077148885,24.613434,137.65
2016-02-03,0.17370224,23.610138,137.65
2016-02-04,0.32995,22.151855,140.48
2016-02-05,0.09598452,22.320007,140.48
2016-02-06,0.07466148,23.02826,137.65
2016-02-07,0.12373981,24.021423,137.65
2016-02-08,0.11659398,24.203674,137.65
2016-02-09,0.10989469,23.087463,133.03
2016-02-10,0.017157163,23.965637,133.03
2016-02-11,0.24802937,24.761536,133.03
2016-02-12,0.09278353,25.270447,137.65
2016-02-13,0.14188428,25.714355,137.65
2016-02-14,0.132462,25.922546,137.65
2016-02-15,0.72010607,25.972046,140.48
2016-02-16,0.053083755,26.061798,140.48
2016-02-17,0.000105465166,26.385864,133.03
2016-02-18,0.0,26.990173,133.03
2016-02-19,0.0,27.527588,133.03
2016-02-20,0.0013127046,28.057556,129.46
2016-02-21,0.013838376,27.923218,129.46
2016-02-22,0.0009536743,27.331482,129.46
2016-02-23,0.23484959,26.61734,133.03
2016-02-24,2.8759046,26.014038,133.03
2016-02-25,4.0452957,25.778564,129.46
2016-02-26,9.687189,24.633118,129.46
2016-02-27,6.1638036,24.347717,133.03
2016-02-28,0.97347033,25.443756,133.03
2016-02-29,0.4344054,25.548218,133.03
2016-03-01,0.57493544,25.949493,129.46
2016-03-02,0.16937031,26.393799,129.46
2016-03-03,0.04169464,26.842438,133.03
2016-03-04,0.47169963,27.1427,137.65
2016-03-05,1.138888,27.08728,133.03
2016-03-06,1.3398675,26.411163,133.03
2016-03-07,0.3618532,26.636658,133.03
2016-03-08,0.055350132,27.143677,129.46
2016-03-09,0.07945903,27.87323,129.46
2016-03-10,0.044387374,28.37793,133.03
2016-03-11,0.003939236,28.766022,133.03
2016-03-12,0.34351236,28.8042,133.03
2016-03-13,0.86192185,26.819702,133.03
2016-03-14,1.8455617,25.546326,133.03
2016-03-15,2.3549707,26.332397,133.03
2016-03-16,0.597993,26.9982,133.03
2016-03-17,1.6491038,27.557495,133.03
2016-03-18,0.59833413,28.544983,137.65
2016-03-19,0.7203236,29.218872,137.65
2016-03-20,0.0008010865,29.379395,140.48
2016-03-21,0.00025917502,29.57013,140.48
2016-03-22,0.0084540425,29.095581,137.65
2016-03-23,0.00821955,28.262573,137.65
2016-03-24,0.013447929,28.666443,133.03
2016-03-25,0.011589948,29.261414,133.03
2016-03-26,0.00033546897,29.83609,133.03
2016-03-27,1.2228731,29.801422,133.03
2016-03-28,0.23222528,28.496124,133.03
2016-03-29,0.0889722,29.610352,133.03
2016-03-30,1.1677943,29.333405,133.03
2016-03-31,0.9841975,29.38794,133.03
2016-04-01,0.17512938,30.192413,126.78
2016-04-02,0.1320435,30.85492,126.78
2016-04-03,0.016516518,31.689636,126.78
2016-04-04,0.3306512,32.00415,129.46
2016-04-05,0.94281137,31.182983,129.46
2016-04-06,1.3905772,30.823334,129.46
2016-04-07,1.0058347,30.95929,126.78
2016-04-08,0.25620627,31.379944,126.78
2016-04-09,0.088624395,32.11975,126.78
2016-04-10,0.021158107,32.555206,129.46
2016-04-11,0.026291117,32.990784,129.46
2016-04-12,0.0011298235,32.817383,129.46
2016-04-13,0.0047436883,32.14435,133.03
2016-04-14,0.0038472344,32.15799,133.03
2016-04-15,0.001228557,32.809692,133.03
2016-04-16,0.025074901,33.558167,129.46
2016-04-17,0.06716447,33.811157,129.46
2016-04-18,0.68565255,33.104675,129.46
2016-04-19,0.075468175,33.47003,126.78
2016-04-20,0.19738479,33.845825,133.03
2016-04-21,0.23038976,34.216003,129.46
2016-04-22,0.07651946,34.02661,129.46
2016-04-23,0.031775307,33.866547,129.46
2016-04-24,0.013708227,33.07318,126.78
2016-04-25,0.23011711,33.287354,126.78
2016-04-26,1.1821657,32.869812,126.78
2016-04-27,0.46837753,33.386444,126.78
2016-04-28,0.884957,32.719574,126.78
2016-04-29,1.0778618,32.706207,126.78
2016-04-30,0.9041382,31.564575,126.78
2016-05-01,0.33769158,32.53354,129.46
2016-05-02,0.4383233,33.16858,133.03
2016-05-03,1.7246404,31.538818,133.03
2016-05-04,1.0047576,30.955566,137.65
2016-05-05,0.99115145,30.700043,137.65
2016-05-06,0.6031889,30.233643,137.65
2016-05-07,0.64121026,31.376709,140.48
2016-05-08,2.0023737,30.488434,133.03
2016-05-09,1.3898536,31.057648,133.03
2016-05-10,2.7911813,30.777527,129.46
2016-05-11,1.7941206,30.954956,129.46
2016-05-12,1.288285,31.739075,133.03
2016-05-13,0.69482803,32.421997,133.03
2016-05-14,0.56075037,32.481934,129.46
2016-05-15,0.84100384,32.868774,129.46
2016-05-16,0.7345312,32.712708,126.78
2016-05-17,0.88871676,31.87738,126.78
2016-05-18,4.7870803,31.170013,133.03
2016-05-19,9.340637,29.840118,137.65
2016-05-20,16.87866,29.12613,137.65
2016-05-21,0.5265976,31.19281,140.48
2016-05-22,0.31793928,32.96933,140.48
2016-05-23,0.38177487,33.06183,149.72
2016-05-24,0.6783407,32.897827,149.72
2016-05-25,0.80370957,32.180176,153.73
2016-05-26,0.18534492,32.476715,157.26
2016-05-27,0.8267178,32.047363,177.67
2016-05-28,0.46516082,31.769196,149.72
2016-05-29,0.39634705,31.328552,149.72
2016-05-30,1.0867838,31.9711,177.67
2016-05-31,0.64647675,32.73889,177.67
2016-06-01,1.7321429,32.04773,157.26
2016-06-02,0.8976185,32.289307,177.67
2016-06-03,5.3486238,31.075256,249.47
2016-06-04,5.332431,30.384827,267.04
2016-06-05,2.868668,30.59488,267.04
2016-06-06,5.089311,30.687347,249.47
2016-06-07,5.154594,30.474579,249.47
2016-06-08,8.692973,29.77002,177.67
2016-06-09,4.804078,30.321686,157.26
2016-06-10,1.3620185,32.178925,157.26
2016-06-11,1.8997933,32.414276,157.26
2016-06-12,3.5872953,31.67633,149.72
2016-06-13,5.1590524,31.206177,153.73
2016-06-14,1.0152817,31.944427,153.73
2016-06-15,2.8299904,31.721619,149.72
2016-06-16,8.409971,30.17807,149.72
2016-06-17,19.940887,28.026733,157.26
2016-06-18,13.225835,27.815277,196.14
2016-06-19,4.536919,28.47403,196.14
2016-06-20,1.8764945,29.64801,177.67
2016-06-21,1.1643835,30.560303,157.26
2016-06-22,2.8703284,30.27771,196.14
2016-06-23,8.693204,29.566772,249.47
2016-06-24,7.864815,28.709473,196.14
2016-06-25,4.9028115,29.74997,196.14
2016-06-26,10.422015,28.796814,177.67
2016-06-27,18.59314,28.249084,177.67
2016-06-28,6.812903,28.174469,157.26
2016-06-29,5.0346475,28.797516,157.26
2016-06-30,6.286263,29.102356,157.26
2016-07-01,23.17324,28.745178,157.26
2016-07-02,24.534626,27.488037,153.73
2016-07-03,30.234741,26.646484,153.73
2016-07-04,22.058428,26.902832,153.73
2016-07-05,19.368614,26.57254,157.26
2016-07-06,9.4714985,27.369324,249.47
2016-07-07,13.306825,27.024597,267.04
2016-07-08,14.673092,26.129944,267.04
2016-07-09,17.701439,26.265503,267.04
2016-07-10,16.037113,26.290924,249.47
2016-07-11,11.702873,26.541412,249.47
2016-07-12,5.3876443,26.908752,267.04
2016-07-13,1.669518,27.8143,299.49
2016-07-14,11.418993,28.209259,380.48
2016-07-15,23.778215,27.250153,380.48
2016-07-16,10.181992,26.391998,539.01
2016-07-17,10.122256,27.111969,453.35
2016-07-18,9.2776985,26.828247,380.48
2016-07-19,9.113315,27.042908,453.35
2016-07-20,11.204135,27.681702,488.04
2016-07-21,15.906431,27.704285,539.21
2016-07-22,10.627203,27.24936,539.21
2016-07-23,7.6357145,27.641876,458.04
2016-07-24,8.458325,27.518433,458.04
2016-07-25,12.388898,27.57132,1232.63
2016-07-26,16.538807,25.996948,1232.63
2016-07-27,4.9132853,27.194214,1341.92
2016-07-28,3.4955149,28.529846,1341.92
2016-07-29,6.4513106,28.355133,1232.63
2016-07-30,10.078335,27.783356,1475.53
2016-07-31,10.119176,27.132538,1232.63
2016-08-01,15.091603,27.087463,1232.63
2016-08-02,19.75347,26.246613,1232.63
2016-08-03,22.164896,26.295929,1341.92
2016-08-04,34.951565,25.930817,1569.36
2016-08-05,29.925861,25.94104,1569.36
2016-08-06,23.19422,26.093842,8658.58
2016-08-07,10.669831,26.471527,12401.31
2016-08-08,9.160049,27.39746,16063.0
2016-08-09,22.640272,27.056396,14212.09
2016-08-10,18.162317,26.717041,155506.0
2016-08-11,17.137184,26.930206,157789.14
2016-08-12,11.511691,27.4422,161104.94
2016-08-13,7.234891,27.623566,10088.4
2016-08-14,9.296961,27.832794,6521.0
2016-08-15,15.784903,26.729248,4213.43
2016-08-16,17.855333,26.289612,3575.88
2016-08-17,17.138483,25.920532,3453.69
2016-08-18,10.82513,26.295776,9968.31
2016-08-19,0.8815103,27.759949,4976.73
2016-08-20,0.25658104,28.251831,3355.32
2016-08-21,3.872334,28.170502,2531.97
2016-08-22,14.957533,26.378235,2130.21
2016-08-23,4.6631026,27.422577,2130.21
2016-08-24,10.312444,28.082672,2047.63
2016-08-25,14.0145,27.644135,1945.03
2016-08-26,9.260961,27.452026,1569.36
2016-08-27,4.0923095,28.226868,1648.04
2016-08-28,1.7690277,28.843658,1648.04
2016-08-29,6.936117,29.116577,1851.08
2016-08-30,9.937263,28.497559,2047.83
2016-08-31,9.910087,27.64392,1851.08
2016-09-01,9.463863,27.327026,1648.04
2016-09-02,12.934446,27.238525,1341.92
2016-09-03,25.881716,26.321472,1341.92
2016-09-04,22.057539,25.492188,1365.56
2016-09-05,10.648311,25.92981,2491.78
2016-09-06,4.98089,26.324097,15101.38
2016-09-07,6.5578785,26.405792,8861.7
2016-09-08,8.747373,26.661621,6953.7
2016-09-09,13.520871,27.092957,4213.43
2016-09-10,13.848654,27.281036,6953.71
2016-09-11,11.814703,27.086609,8486.45
2016-09-12,10.975758,26.951569,8154.0
2016-09-13,11.284167,27.048737,14031.43
2016-09-14,7.8249907,27.20691,8154.1
2016-09-15,4.868106,27.691406,11859.13
2016-09-16,4.926778,28.126923,12401.0
2016-09-17,6.308163,27.887604,12401.0
2016-09-18,9.0300865,27.845856,5335.09
2016-09-19,9.154636,27.913544,4581.85
2016-09-20,6.5527663,27.936584,3573.88
2016-09-21,5.597736,27.317688,2531.97
2016-09-22,6.7402177,27.094849,2182.82
2016-09-23,10.6983385,26.838501,2238.99
2016-09-24,9.869552,26.978912,2238.99
2016-09-25,9.532867,27.140991,2491.78
2016-09-26,11.267536,26.927063,2491.78
2016-09-27,10.578232,26.683228,2182.82
2016-09-28,13.262092,26.491974,1945.03
2016-09-29,12.602571,26.525574,1851.08
2016-09-30,7.0897527,26.691925,2220.59
2016-10-01,5.4802456,27.033173,12401.0
2016-10-02,3.4111402,27.229156,6953.71
2016-10-03,2.670388,27.675446,9968.31
2016-10-04,3.756781,27.890167,10887.87
2016-10-05,10.169685,27.547852,6953.71
2016-10-06,15.413905,26.585571,5283.21
2016-10-07,14.930168,26.161621,2922.96
2016-10-08,11.735723,26.475494,6521.98
2016-10-09,13.047034,26.476349,5932.29
2016-10-10,6.36239,26.680847,5932.29
2016-10-11,0.8616066,27.29007,6521.98
2016-10-12,0.022786085,26.859894,10088.4
2016-10-13,0.01947403,26.357178,11006.56
2016-10-14,0.03180896,25.668335,9794.64
2016-10-15,0.016820572,25.344055,6804.31
2016-10-16,0.0018602258,25.252441,3335.32
2016-10-17,0.00040166514,25.543793,3453.64
2016-10-18,0.01960642,25.746521,1945.03
2016-10-19,0.035581026,25.50824,2047.63
2016-10-20,0.008747999,25.261261,1569.36
2016-10-21,0.0029608782,25.030426,1156.36
2016-10-22,0.00067093794,24.901337,1341.92
2016-10-23,0.0009637721,25.007263,1156.04
2016-10-24,0.0,24.578796,873.67
2016-10-25,0.0006462546,24.704376,880.44
2016-10-26,1.1726906,24.755554,880.44
2016-10-27,1.2830263,24.743164,880.44
2016-10-28,0.91315776,25.589355,754.97
2016-10-29,1.2133845,25.408813,754.97
2016-10-30,0.25195515,25.141724,747.88
2016-10-31,0.32197618,24.977325,747.88
2016-11-01,0.51858115,24.934082,747.88
2016-11-02,0.42026857,25.41803,747.88
2016-11-03,6.1986666,24.88556,754.97
2016-11-04,22.540838,24.237396,577.75
2016-11-05,2.5525408,23.918365,488.04
2016-11-06,0.042408213,23.39206,453.35
2016-11-07,6.7318188e-06,22.367828,453.35
2016-11-08,0.00021766213,22.042969,380.48
2016-11-09,1.7951517e-05,21.494446,299.49
2016-11-10,7.517198e-05,21.655243,380.48
2016-11-11,0.0004532758,21.960876,299.49
2016-11-12,0.00025468713,22.44519,380.48
2016-11-13,4.1512885e-05,23.159393,359.55
2016-11-14,0.0061001494,23.678375,380.48
